order_id,order_date,user_id,is_prime_member,seller_id,seller_type,seller_plan,city,city_tier,category,quantity,order_value,fulfillment_type,referral_fee,fba_fee,closing_fee,shipping_fee,total_amazon_fees,gst_on_fees,seller_payout,payment_method,payment_status,delivery_days,delivery_status,refund_status,refund_amount,fraud_flag,leakage_type,leakage_amount
AMZ-IN-401333,19-05-2024 23:23,CUST-005150,0,AMZ-SEL-01657,Reseller,Professional,Bangalore,Tier 1,Grocery & Food,1,2527.32,FBA,126.37,35,5,0,166.37,29.95,2360.95,COD,success,5,delivered,no,0,0,,0
AMZ-IN-401334,19-12-2024 13:27,CUST-003129,1,AMZ-SEL-01240,Brand/Manufacturer,Professional,Mumbai,Tier 1,Sports & Outdoors,1,11142.03,FBA,1002.78,35,8,0,1045.78,188.24,10096.25,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-401335,26-08-2024 15:42,CUST-004433,1,AMZ-SEL-00287,Reseller,Individual,Jaipur,Tier 2,Home & Kitchen,1,5493.7,FBA,549.37,29,12,0,590.37,106.27,4903.33,UPI,success,2,delivered,processed,5069.61,0,,0
AMZ-IN-401336,27-08-2024 11:37,CUST-004781,1,AMZ-SEL-00606,Reseller,Professional,Lucknow,Tier 2,Sports & Outdoors,1,3223.64,Self Ship,290.13,0,5,0,295.13,53.12,2928.51,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-401337,19-04-2024 12:54,CUST-005713,1,AMZ-SEL-01659,Reseller,Professional,Mumbai,Tier 1,Fashion & Apparel,1,2998.1,Self Ship,449.71,0,5,0,454.71,81.85,2543.39,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-401338,25-01-2024 16:07,CUST-003475,1,AMZ-SEL-01776,Reseller,Individual,Delhi,Tier 1,Electronics,1,13449.58,FBA,1075.97,55,8,0,1138.97,205.01,0,Net Banking,failed,3,delivered,no,0,0,,0
AMZ-IN-401339,06-12-2024 12:21,CUST-001330,0,AMZ-SEL-01608,Distributor,Professional,Kochi,Tier 2,Toys & Baby,1,1212.25,Easy Ship,145.47,0,5,65,215.47,38.78,996.78,Amazon Pay,success,2,delivered,no,0,0,,0
AMZ-IN-401340,09-12-2024 17:48,CUST-002811,0,AMZ-SEL-00441,Brand/Manufacturer,Professional,Hyderabad,Tier 1,Books & Media,1,1024.37,FBA,40.97,45,8,0,93.97,16.91,0,Net Banking,failed,10,delivered,no,0,0,,0
AMZ-IN-401341,25-11-2024 13:33,CUST-003520,1,AMZ-SEL-00008,D2C Brand,Individual,Pune,Tier 1,Sports & Outdoors,2,8529.65,Easy Ship,767.67,0,5,130,902.67,162.48,7626.98,Debit Card,success,2,delivered,no,0,0,,0
AMZ-IN-401342,25-09-2024 15:06,CUST-000066,1,AMZ-SEL-00396,D2C Brand,Professional,Chennai,Tier 1,Electronics,1,18683.18,FBA,1494.65,29,8,0,1531.65,275.7,17151.53,Amazon Pay,success,10,delivered,no,0,0,,0
AMZ-IN-401343,22-12-2024 21:43,CUST-000784,1,AMZ-SEL-00882,Distributor,Individual,Bhopal,Tier 3,Home & Kitchen,1,3567.4,FBA,356.74,29,12,0,397.74,71.59,3169.66,UPI,success,3,delivered,no,0,1,,0
AMZ-IN-401344,23-07-2024 16:37,CUST-000859,0,AMZ-SEL-00319,Brand/Manufacturer,Professional,Hyderabad,Tier 1,Beauty & Personal,1,2018.51,Easy Ship,242.22,0,12,75,329.22,59.26,1689.29,UPI,success,7,rto,processed,2018.51,0,,0
AMZ-IN-401345,17-07-2024 13:16,CUST-004333,0,AMZ-SEL-01557,Reseller,Professional,Mumbai,Tier 1,Home & Kitchen,1,9829.92,Self Ship,982.99,0,5,0,987.99,177.84,8841.93,Amazon Pay,success,5,delivered,no,0,0,,0
AMZ-IN-401346,02-09-2024 19:22,CUST-002429,1,AMZ-SEL-01165,Brand/Manufacturer,Professional,Nagpur,Tier 2,Automotive,1,4049.75,FBA,404.98,45,18,0,467.98,84.24,3581.77,UPI,success,3,delivered,processed,3680.49,0,,0
AMZ-IN-401347,10-08-2024 10:13,CUST-004405,0,AMZ-SEL-00004,Reseller,Professional,Noida,Tier 1,Toys & Baby,1,1294.36,Easy Ship,155.32,0,2,50,207.32,37.32,1087.04,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-401348,20-10-2024 18:20,CUST-004506,0,AMZ-SEL-01267,Reseller,Professional,Delhi,Tier 1,Toys & Baby,3,3219.11,FBA,386.29,105,12,0,503.29,90.59,2715.82,Credit Card,success,12,rto,processed,3219.11,0,return_abuse,2986.42
AMZ-IN-401349,03-03-2024 02:13,CUST-005685,0,AMZ-SEL-00808,D2C Brand,Professional,Chennai,Tier 1,Grocery & Food,1,914.75,Self Ship,45.74,0,8,0,53.74,9.67,861.01,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-401350,08-03-2024 18:45,CUST-005382,1,AMZ-SEL-00366,Reseller,Professional,Coimbatore,Tier 2,Home & Kitchen,1,3386.17,Easy Ship,338.62,0,8,60,406.62,73.19,2979.55,COD,success,5,delivered,no,0,0,,0
AMZ-IN-401351,28-02-2024 09:17,CUST-001602,1,AMZ-SEL-00644,Reseller,Professional,Bangalore,Tier 1,Electronics,1,27124.98,Self Ship,2170,0,2,0,2172,390.96,24952.98,COD,success,5,delivered,no,0,0,,0
AMZ-IN-401352,03-09-2024 19:51,CUST-001360,0,AMZ-SEL-01778,Reseller,Professional,Indore,Tier 2,Beauty & Personal,1,1280.7,Easy Ship,153.68,0,2,75,230.68,41.52,1050.02,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-401353,06-09-2024 11:36,CUST-005302,0,AMZ-SEL-01456,D2C Brand,Professional,Pune,Tier 1,Electronics,1,8228.63,Easy Ship,658.29,0,5,75,738.29,132.89,7490.34,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-401354,06-11-2024 10:45,CUST-004084,1,AMZ-SEL-01341,Reseller,Individual,Bangalore,Tier 1,Home & Kitchen,1,7359.68,FBA,735.97,55,8,0,798.97,143.81,6560.71,UPI,success,3,returned,processed,7359.68,0,,0
AMZ-IN-401355,15-03-2024 20:09,CUST-002390,0,AMZ-SEL-01156,Distributor,Professional,Delhi,Tier 1,Automotive,1,2207.8,Easy Ship,220.78,0,5,60,285.78,51.44,1922.02,UPI,success,5,returned,processed,2207.8,0,,0
AMZ-IN-401356,04-05-2024 14:40,CUST-000253,1,AMZ-SEL-00999,D2C Brand,Professional,Delhi,Tier 1,Fashion & Apparel,2,3431.41,FBA,514.71,70,5,0,589.71,106.15,2841.7,UPI,success,1,delivered,no,0,0,,0
AMZ-IN-401357,03-10-2024 09:45,CUST-003017,1,AMZ-SEL-01187,Distributor,Professional,Mysore,Tier 3,Sports & Outdoors,1,4249.03,Easy Ship,382.41,0,5,50,437.41,78.73,3811.62,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-401358,22-12-2024 14:20,CUST-004000,1,AMZ-SEL-01380,Reseller,Professional,Mumbai,Tier 1,Electronics,1,25658.62,FBA,2052.69,45,18,0,2115.69,380.82,23542.93,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-401359,25-08-2024 17:04,CUST-004306,1,AMZ-SEL-00768,D2C Brand,Professional,Bangalore,Tier 1,Sports & Outdoors,1,4633.03,Self Ship,416.97,0,2,0,418.97,75.41,4214.06,Credit Card,success,10,delivered,no,0,0,,0
AMZ-IN-401360,05-04-2024 15:43,CUST-005853,1,AMZ-SEL-01448,Distributor,Professional,Lucknow,Tier 2,Toys & Baby,1,1632.48,Self Ship,195.9,0,8,0,203.9,36.7,1428.58,Debit Card,success,3,delayed,no,0,0,,0
AMZ-IN-401361,18-08-2024 17:34,CUST-000813,1,AMZ-SEL-01185,Brand/Manufacturer,Professional,Pune,Tier 1,Home & Kitchen,1,3214.55,Self Ship,321.46,0,8,0,329.46,59.3,2885.09,Amazon Pay,success,4,returned,processed,3214.55,0,return_abuse,2799.1
AMZ-IN-401362,03-02-2024 22:04,CUST-003100,0,AMZ-SEL-01687,D2C Brand,Individual,Noida,Tier 1,Home & Kitchen,1,5400.25,Self Ship,540.02,0,2,0,542.02,97.56,0,UPI,failed,2,delivered,no,0,0,,0
AMZ-IN-401363,20-03-2024 09:22,CUST-003304,0,AMZ-SEL-00723,Brand/Manufacturer,Individual,Coimbatore,Tier 2,Sports & Outdoors,1,1591.05,Easy Ship,143.19,0,8,65,216.19,38.91,1374.86,Amazon Pay,success,5,delivered,no,0,0,,0
AMZ-IN-401364,07-09-2024 21:14,CUST-004773,0,AMZ-SEL-00370,Brand/Manufacturer,Professional,Mumbai,Tier 1,Fashion & Apparel,3,5033.55,Easy Ship,755.03,0,12,180,947.03,170.47,4086.52,UPI,success,7,delivered,no,0,0,,0
AMZ-IN-401365,23-01-2024 21:37,CUST-001261,1,AMZ-SEL-01492,Reseller,Professional,Mumbai,Tier 1,Grocery & Food,1,181.27,Self Ship,9.06,0,5,0,14.06,2.53,167.21,Debit Card,success,10,delivered,no,0,0,,0
AMZ-IN-401366,05-11-2024 20:36,CUST-000710,0,AMZ-SEL-01952,Brand/Manufacturer,Individual,Surat,Tier 2,Home & Kitchen,3,12538.19,Self Ship,1253.82,0,2,0,1255.82,226.05,11282.37,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-401367,12-07-2024 22:18,CUST-005486,0,AMZ-SEL-00012,D2C Brand,Professional,Pune,Tier 1,Grocery & Food,1,2440.05,FBA,122,35,5,0,162,29.16,2278.05,Amazon Pay,success,4,delivered,no,0,0,,0
AMZ-IN-401368,09-09-2024 15:57,CUST-003276,0,AMZ-SEL-00229,D2C Brand,Professional,Jaipur,Tier 2,Home & Kitchen,1,8442.25,FBA,844.23,35,5,0,884.23,159.16,7558.02,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-401369,24-04-2024 17:35,CUST-004806,0,AMZ-SEL-00067,Brand/Manufacturer,Professional,Kochi,Tier 2,Grocery & Food,1,1381.49,FBA,69.07,55,5,0,129.07,23.23,1252.42,UPI,success,7,delivered,no,0,0,,0
AMZ-IN-401370,23-06-2024 15:32,CUST-002110,0,AMZ-SEL-00608,Reseller,Professional,Bangalore,Tier 1,Electronics,1,56370.5,Easy Ship,4509.64,0,2,50,4561.64,821.1,51808.86,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-401371,03-08-2024 08:19,CUST-002758,0,AMZ-SEL-00249,D2C Brand,Professional,Bhopal,Tier 3,Electronics,1,28052.71,FBA,2244.22,65,8,0,2317.22,417.1,25735.49,COD,success,5,delivered,no,0,0,,0
AMZ-IN-401372,24-03-2024 21:24,CUST-001383,1,AMZ-SEL-00052,Distributor,Professional,Mysore,Tier 3,Fashion & Apparel,1,2363.39,Self Ship,354.51,0,2,0,356.51,64.17,2006.88,Credit Card,success,5,delivered,processed,2268.02,0,,0
AMZ-IN-401373,01-06-2024 09:50,CUST-005419,0,AMZ-SEL-01644,Reseller,Professional,Jaipur,Tier 2,Sports & Outdoors,1,2337.57,FBA,210.38,55,12,0,277.38,49.93,2060.19,Debit Card,success,3,delivered,no,0,0,,0
AMZ-IN-401374,28-12-2024 12:49,CUST-003706,1,AMZ-SEL-01580,Reseller,Professional,Chandigarh,Tier 2,Home & Kitchen,2,15120.55,FBA,1512.06,110,12,0,1634.06,294.13,13486.49,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-401375,28-12-2024 15:33,CUST-001360,0,AMZ-SEL-00781,Distributor,Professional,Gurgaon,Tier 1,Automotive,1,5154.6,Easy Ship,515.46,0,2,65,582.46,104.84,4572.14,Debit Card,success,12,delivered,processed,3719.7,0,,0
AMZ-IN-401376,26-04-2024 16:09,CUST-005463,0,AMZ-SEL-00687,Reseller,Professional,Pune,Tier 1,Toys & Baby,1,3833.21,Self Ship,459.99,0,5,0,464.99,83.7,0,UPI,failed,4,delivered,no,0,0,,0
AMZ-IN-401377,02-08-2024 23:13,CUST-004682,0,AMZ-SEL-00935,Brand/Manufacturer,Professional,Hyderabad,Tier 1,Books & Media,2,3448.07,FBA,137.92,58,18,0,213.92,38.51,3234.15,Debit Card,success,5,delivered,no,0,0,,0
AMZ-IN-401378,07-03-2024 10:35,CUST-003633,1,AMZ-SEL-01226,Reseller,Individual,Kolkata,Tier 1,Fashion & Apparel,1,1974.93,FBA,296.24,29,8,0,333.24,59.98,1641.69,UPI,success,4,delayed,no,0,0,,0
AMZ-IN-401379,08-08-2024 11:17,CUST-000433,0,AMZ-SEL-00560,Reseller,Professional,Pune,Tier 1,Electronics,1,30937.77,Easy Ship,2475.02,0,2,65,2542.02,457.56,28395.75,Amazon Pay,success,5,delivered,no,0,0,,0
AMZ-IN-401380,25-02-2024 01:50,CUST-002173,1,AMZ-SEL-00061,Reseller,Professional,Mumbai,Tier 1,Beauty & Personal,1,776.01,FBA,93.12,35,5,0,133.12,23.96,642.89,Debit Card,success,2,delivered,no,0,0,,0
AMZ-IN-401381,08-09-2024 09:20,CUST-002223,1,AMZ-SEL-01872,Brand/Manufacturer,Professional,Ahmedabad,Tier 2,Electronics,1,71519.72,FBA,5721.58,29,12,0,5762.58,1037.26,65757.14,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-401382,10-06-2024 16:21,CUST-002671,1,AMZ-SEL-00505,Distributor,Professional,Mumbai,Tier 1,Sports & Outdoors,1,3797.08,Easy Ship,341.74,0,5,60,406.74,73.21,3390.34,Net Banking,success,4,delivered,no,0,0,,0
AMZ-IN-401383,12-05-2024 10:36,CUST-000046,0,AMZ-SEL-01935,Distributor,Professional,Hyderabad,Tier 1,Home & Kitchen,2,7578.59,Easy Ship,757.86,0,2,120,879.86,158.37,6698.73,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-401384,03-10-2024 20:32,CUST-003754,0,AMZ-SEL-01806,Distributor,Individual,Kolkata,Tier 1,Home & Kitchen,1,4942.18,FBA,494.22,65,5,0,564.22,101.56,4377.96,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-401385,26-04-2024 17:50,CUST-001632,0,AMZ-SEL-01149,D2C Brand,Individual,Surat,Tier 2,Beauty & Personal,1,1068.56,Self Ship,128.23,0,5,0,133.23,23.98,935.33,COD,success,4,delivered,no,0,0,,0
AMZ-IN-401386,09-12-2024 09:50,CUST-001270,1,AMZ-SEL-00758,Reseller,Individual,Gurgaon,Tier 1,Books & Media,1,402.28,Self Ship,16.09,0,8,0,24.09,4.34,378.19,UPI,success,10,delivered,no,0,0,,0
AMZ-IN-401387,11-10-2024 00:17,CUST-001206,1,AMZ-SEL-00595,D2C Brand,Professional,Bhopal,Tier 3,Home & Kitchen,1,2147.76,FBA,214.78,65,8,0,287.78,51.8,1859.98,Debit Card,success,3,delivered,no,0,0,,0
AMZ-IN-401388,20-05-2024 08:08,CUST-002214,1,AMZ-SEL-01516,Brand/Manufacturer,Individual,Chennai,Tier 1,Electronics,1,29475.92,Self Ship,2358.07,0,2,0,2360.07,424.81,27115.85,Debit Card,success,5,delivered,no,0,0,,0
AMZ-IN-401389,02-12-2024 12:09,CUST-002365,0,AMZ-SEL-00002,D2C Brand,Professional,Mumbai,Tier 1,Grocery & Food,1,888.45,Self Ship,44.42,0,8,0,52.42,9.44,836.03,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-401390,23-12-2024 23:45,CUST-005909,1,AMZ-SEL-01572,Brand/Manufacturer,Professional,Chennai,Tier 1,Grocery & Food,1,856.65,FBA,42.83,65,18,0,125.83,22.65,730.82,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-401391,06-05-2024 15:05,CUST-001775,1,AMZ-SEL-01481,Distributor,Professional,Gurgaon,Tier 1,Home & Kitchen,1,9641.26,FBA,964.13,35,25,0,1024.13,184.34,8617.13,Credit Card,success,2,delivered,no,0,0,,0
AMZ-IN-401392,13-06-2024 08:45,CUST-004321,1,AMZ-SEL-00279,Distributor,Professional,Bhopal,Tier 3,Fashion & Apparel,1,1358.54,FBA,203.78,65,12,0,280.78,50.54,1077.76,Net Banking,success,2,delivered,no,0,0,promo_coupon_abuse,180.52
AMZ-IN-401393,10-03-2024 15:56,CUST-001992,0,AMZ-SEL-00536,D2C Brand,Individual,Mumbai,Tier 1,Electronics,1,41079.99,Easy Ship,3286.4,0,12,60,3358.4,604.51,37721.59,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-401394,17-06-2024 20:35,CUST-004045,0,AMZ-SEL-01215,Distributor,Professional,Ahmedabad,Tier 2,Home & Kitchen,1,8508.31,FBA,850.83,35,8,0,893.83,160.89,7614.48,UPI,success,2,delivered,no,0,0,,0
AMZ-IN-401395,08-01-2024 09:16,CUST-002472,0,AMZ-SEL-00706,D2C Brand,Individual,Kolkata,Tier 1,Books & Media,2,417.49,FBA,16.7,110,12,0,138.7,24.97,278.79,Credit Card,success,5,delivered,no,0,0,fba_reimbursement_fraud,224.97
AMZ-IN-401396,15-07-2024 08:47,CUST-005728,1,AMZ-SEL-00045,Reseller,Individual,Chandigarh,Tier 2,Electronics,1,89999,FBA,7199.92,35,8,0,7242.92,1303.73,82756.08,Credit Card,success,7,delivered,processed,88324.26,1,,0
AMZ-IN-401397,06-02-2024 14:38,CUST-001659,0,AMZ-SEL-00388,Brand/Manufacturer,Professional,Kolkata,Tier 1,Electronics,2,80875.34,FBA,6470.03,70,8,0,6548.03,1178.65,74327.31,Net Banking,success,4,delivered,no,0,0,,0
AMZ-IN-401398,04-10-2024 19:23,CUST-002691,0,AMZ-SEL-01763,Brand/Manufacturer,Professional,Chandigarh,Tier 2,Automotive,1,2288.43,Self Ship,228.84,0,2,0,230.84,41.55,2057.59,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-401399,28-04-2024 18:42,CUST-005761,0,AMZ-SEL-00291,Brand/Manufacturer,Professional,Bangalore,Tier 1,Home & Kitchen,1,5795.78,FBA,579.58,80,5,0,664.58,119.62,5131.2,Net Banking,success,10,delivered,no,0,0,,0
AMZ-IN-401400,20-02-2024 15:10,CUST-000703,0,AMZ-SEL-00118,Brand/Manufacturer,Professional,Bangalore,Tier 1,Beauty & Personal,2,4505.2,FBA,540.62,70,8,0,618.62,111.35,3886.58,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-401401,04-09-2024 07:38,CUST-002427,0,AMZ-SEL-01906,Brand/Manufacturer,Professional,Delhi,Tier 1,Electronics,2,50887.79,FBA,4071.02,90,8,0,4169.02,750.42,46718.77,Credit Card,success,2,delivered,no,0,0,,0
AMZ-IN-401402,13-09-2024 22:20,CUST-005920,0,AMZ-SEL-01786,D2C Brand,Professional,Patna,Tier 3,Sports & Outdoors,1,2910.89,FBA,261.98,55,18,0,334.98,60.3,2575.91,UPI,success,3,delivered,no,0,0,return_abuse,2399.8
AMZ-IN-401403,16-05-2024 11:04,CUST-005679,0,AMZ-SEL-01624,D2C Brand,Individual,Delhi,Tier 1,Fashion & Apparel,1,1953.82,FBA,293.07,55,5,0,353.07,63.55,1600.75,Credit Card,success,10,delayed,no,0,0,,0
AMZ-IN-401404,03-01-2024 15:10,CUST-000596,0,AMZ-SEL-00027,Brand/Manufacturer,Professional,Hyderabad,Tier 1,Books & Media,3,5942.45,Easy Ship,237.7,0,5,195,437.7,78.79,5504.75,Debit Card,success,5,delivered,no,0,0,,0
AMZ-IN-401405,03-11-2024 18:14,CUST-003607,1,AMZ-SEL-01468,Reseller,Professional,Chennai,Tier 1,Electronics,1,46244.85,FBA,3699.59,55,12,0,3766.59,677.99,42478.26,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-401406,23-12-2024 10:25,CUST-004436,1,AMZ-SEL-00363,Reseller,Professional,Mumbai,Tier 1,Electronics,2,63430.71,FBA,5074.46,110,5,0,5189.46,934.1,58241.25,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-401407,10-01-2024 11:56,CUST-005142,1,AMZ-SEL-00596,Reseller,Individual,Jaipur,Tier 2,Beauty & Personal,1,729.73,FBA,87.57,45,5,0,137.57,24.76,592.16,Net Banking,success,2,delivered,processed,520.92,0,,0
AMZ-IN-401408,24-06-2024 12:32,CUST-003444,0,AMZ-SEL-01107,Reseller,Professional,Chandigarh,Tier 2,Electronics,1,16434.74,Easy Ship,1314.78,0,8,75,1397.78,251.6,15036.96,UPI,success,12,delivered,no,0,0,,0
AMZ-IN-401409,06-09-2024 12:50,CUST-005401,0,AMZ-SEL-00063,Distributor,Individual,Gurgaon,Tier 1,Electronics,1,44362.81,Easy Ship,3549.02,0,2,65,3616.02,650.88,40746.79,UPI,success,7,delivered,no,0,0,,0
AMZ-IN-401410,06-05-2024 11:57,CUST-003333,0,AMZ-SEL-00532,D2C Brand,Individual,Visakhapatnam,Tier 3,Electronics,1,37994.26,FBA,3039.54,45,25,0,3109.54,559.72,34884.72,Net Banking,success,10,delivered,no,0,0,,0
AMZ-IN-401411,13-11-2024 15:39,CUST-001230,0,AMZ-SEL-01995,Distributor,Professional,Jaipur,Tier 2,Electronics,1,27015.77,Easy Ship,2161.26,0,5,65,2231.26,401.63,24784.51,Credit Card,success,5,delayed,no,0,0,,0
AMZ-IN-401412,07-06-2024 14:02,CUST-003269,0,AMZ-SEL-01954,Distributor,Professional,Noida,Tier 1,Beauty & Personal,1,655.28,FBA,78.63,35,8,0,121.63,21.89,533.65,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-401413,13-02-2024 16:17,CUST-003801,1,AMZ-SEL-00589,Brand/Manufacturer,Professional,Noida,Tier 1,Electronics,1,50149.4,Easy Ship,4011.95,0,2,65,4078.95,734.21,46070.45,Debit Card,success,5,delivered,no,0,0,,0
AMZ-IN-401414,21-01-2024 09:58,CUST-005345,1,AMZ-SEL-00452,Reseller,Individual,Visakhapatnam,Tier 3,Electronics,1,27999.58,Easy Ship,2239.97,0,8,65,2312.97,416.33,25686.61,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-401415,28-05-2024 15:14,CUST-001823,0,AMZ-SEL-01047,Brand/Manufacturer,Professional,Chandigarh,Tier 2,Toys & Baby,3,2066.89,FBA,248.03,87,5,0,340.03,61.21,1726.86,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-401416,18-07-2024 05:58,CUST-002547,0,AMZ-SEL-00147,Reseller,Professional,Bhopal,Tier 3,Home & Kitchen,3,38995.11,Easy Ship,3899.51,0,8,195,4102.51,738.45,34892.6,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-401417,24-12-2024 15:32,CUST-005768,0,AMZ-SEL-01676,Reseller,Professional,Delhi,Tier 1,Books & Media,1,1023.09,FBA,40.92,55,8,0,103.92,18.71,919.17,UPI,success,7,delivered,no,0,0,,0
AMZ-IN-401418,09-08-2024 18:55,CUST-000867,1,AMZ-SEL-00912,Reseller,Professional,Bangalore,Tier 1,Toys & Baby,1,1503.67,FBA,180.44,35,5,0,220.44,39.68,1283.23,COD,success,3,delivered,no,0,0,,0
AMZ-IN-401419,22-01-2024 02:23,CUST-000403,1,AMZ-SEL-00253,D2C Brand,Professional,Ahmedabad,Tier 2,Home & Kitchen,1,702.47,FBA,70.25,55,12,0,137.25,24.7,565.22,Debit Card,success,4,delivered,no,0,0,,0
AMZ-IN-401420,01-11-2024 20:43,CUST-000933,0,AMZ-SEL-01798,Brand/Manufacturer,Professional,Kolkata,Tier 1,Electronics,1,16116.57,FBA,1289.33,35,5,0,1329.33,239.28,14787.24,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-401421,05-02-2024 17:04,CUST-001155,0,AMZ-SEL-01634,Distributor,Professional,Noida,Tier 1,Toys & Baby,2,2706.96,Easy Ship,324.84,0,5,150,479.84,86.37,2227.12,Debit Card,success,5,delayed,no,0,0,,0
AMZ-IN-401422,25-09-2024 05:52,CUST-004721,1,AMZ-SEL-01935,Distributor,Professional,Noida,Tier 1,Toys & Baby,1,1993.61,Easy Ship,239.23,0,8,50,297.23,53.5,1696.38,UPI,success,10,returned,processed,1993.61,0,,0
AMZ-IN-401423,08-05-2024 15:45,CUST-003935,1,AMZ-SEL-01174,Reseller,Professional,Mumbai,Tier 1,Sports & Outdoors,1,3210.93,FBA,288.98,45,18,0,351.98,63.36,2858.95,Amazon Pay,success,5,delivered,no,0,0,,0
AMZ-IN-401424,17-12-2024 12:03,CUST-005288,0,AMZ-SEL-01082,Brand/Manufacturer,Individual,Bhopal,Tier 3,Toys & Baby,1,2967.97,Easy Ship,356.16,0,5,65,426.16,76.71,2541.81,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-401425,05-12-2024 11:18,CUST-001154,0,AMZ-SEL-01917,D2C Brand,Professional,Delhi,Tier 1,Automotive,1,1670.25,FBA,167.03,35,5,0,207.03,37.27,1463.22,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-401426,14-02-2024 18:12,CUST-003881,1,AMZ-SEL-00374,Distributor,Professional,Chennai,Tier 1,Electronics,2,29884.4,FBA,2390.75,130,12,0,2532.75,455.9,27351.65,Debit Card,success,4,delivered,no,0,0,,0
AMZ-IN-401427,23-07-2024 12:13,CUST-005094,0,AMZ-SEL-01553,Distributor,Professional,Noida,Tier 1,Home & Kitchen,1,6653.41,FBA,665.34,35,18,0,718.34,129.3,5935.07,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-401428,07-02-2024 08:05,CUST-003664,0,AMZ-SEL-01982,Distributor,Individual,Kolkata,Tier 1,Toys & Baby,1,1988.01,FBA,238.56,29,8,0,275.56,49.6,1712.45,Credit Card,success,10,delivered,no,0,0,fba_reimbursement_fraud,75.23
AMZ-IN-401429,10-06-2024 12:15,CUST-003738,1,AMZ-SEL-00986,Reseller,Individual,Kolkata,Tier 1,Books & Media,1,373.33,Self Ship,14.93,0,2,0,16.93,3.05,356.4,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-401430,26-11-2024 17:24,CUST-001172,0,AMZ-SEL-00555,D2C Brand,Professional,Noida,Tier 1,Fashion & Apparel,1,1252.8,Easy Ship,187.92,0,2,50,239.92,43.19,1012.88,Debit Card,success,3,delivered,no,0,0,,0
AMZ-IN-401431,09-12-2024 11:15,CUST-005992,1,AMZ-SEL-01604,Reseller,Professional,Patna,Tier 3,Home & Kitchen,1,2688.22,FBA,268.82,80,18,0,366.82,66.03,2321.4,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-401432,20-05-2024 11:18,CUST-004897,1,AMZ-SEL-00737,Reseller,Individual,Delhi,Tier 1,Fashion & Apparel,1,2637.47,Easy Ship,395.62,0,5,65,465.62,83.81,2171.85,Debit Card,success,10,delivered,no,0,0,,0
AMZ-IN-401433,22-10-2024 07:30,CUST-003849,1,AMZ-SEL-01618,Distributor,Individual,Bangalore,Tier 1,Electronics,1,14164.37,FBA,1133.15,35,12,0,1180.15,212.43,12984.22,Amazon Pay,success,4,delivered,processed,11886.22,0,referral_fee_miscalculation,246.29
AMZ-IN-401434,16-05-2024 01:43,CUST-005215,1,AMZ-SEL-01567,Distributor,Professional,Chennai,Tier 1,Books & Media,1,408.64,Easy Ship,16.35,0,8,60,84.35,15.18,324.29,Credit Card,success,10,delivered,no,0,0,,0
AMZ-IN-401435,21-01-2024 15:58,CUST-003333,0,AMZ-SEL-01553,Distributor,Professional,Mumbai,Tier 1,Toys & Baby,2,7497.68,FBA,899.72,160,8,0,1067.72,192.19,6429.96,Amazon Pay,success,7,delivered,no,0,0,,0
AMZ-IN-401436,10-08-2024 17:39,CUST-003604,0,AMZ-SEL-00387,Reseller,Professional,Bhubaneswar,Tier 3,Sports & Outdoors,3,8193,Easy Ship,737.37,0,5,195,937.37,168.73,7255.63,Credit Card,success,4,delivered,no,0,0,,0
